ra,dec,x,y,z,mag
88.577421,-33.879586,-0.637136,-0.447993,-0.627185,7.888891
37.993466,-59.119738,-0.805421,-0.244172,-0.540072,7.889003
135.102566,-22.479725,0.882914,0.012434,0.469370,7.889029
104.062392,36.948025,-0.676106,-0.277786,-0.682434,7.889063
110.946482,12.962889,-0.505548,-0.771533,0.386209,7.889107
25.297241,28.481814,-0.965343,-0.160247,-0.205995,7.889229
278.283064,6.343937,-0.248992,0.966601,0.060715,7.889256
194.539266,-72.122228,-0.962701,0.235057,-0.133998,7.889281
207.485248,34.779752,-0.965846,-0.136240,-0.220408,7.889360
198.179812,-65.656164,0.918282,0.243767,-0.311985,7.889536
315.805118,-14.832086,0.048015,-0.638520,-0.768106,7.889596
62.383562,-47.430104,-0.859267,0.413264,0.301451,7.890026
70.818602,-9.617933,0.129915,-0.972766,0.191957,7.890131
22.760141,71.129945,0.308755,0.298787,0.902993,7.890157
348.082047,11.848630,-0.606572,0.446677,-0.657685,7.890174
175.308475,24.805898,0.770399,-0.550826,-0.321055,7.890197
349.038862,-37.122983,-0.795458,-0.265442,0.544782,7.890235
192.114062,-13.327379,-0.643339,-0.332407,-0.689652,7.890332
126.634433,-21.562645,-0.513645,-0.750680,-0.415510,7.890418
357.438589,-28.341694,-0.761193,0.645023,0.067309,7.890575
150.307567,-56.669095,0.876465,-0.466237,-0.120137,7.890819
45.292309,29.002222,-0.192497,-0.721338,-0.665294,7.890883
293.313543,-15.008099,0.315654,0.696764,-0.644114,7.891066
94.026289,11.948195,0.795029,-0.179028,-0.579549,7.891167
50.705301,1.159153,0.362037,0.170360,0.916464,7.891196
46.547795,-72.620318,0.783745,-0.509122,0.355722,7.891295
286.597541,53.813636,0.694980,0.600516,-0.395452,7.891433
274.009387,84.611460,0.753539,0.622970,0.209967,7.891758
149.667374,-22.321505,-0.404382,0.855133,0.324380,7.891999
78.914479,8.823463,0.767391,0.301767,0.565728,7.892083
159.569231,-56.978460,-0.722583,0.551588,-0.416682,7.892110
261.667256,-62.121102,-0.462103,-0.600692,0.652403,7.892288
16.160285,9.586087,0.887758,0.431381,-0.160610,7.893160
296.836868,-6.343273,0.043545,0.997245,-0.060052,7.893195
277.070523,-51.202824,0.485051,0.339278,-0.805987,7.893290
94.688119,18.428033,0.825424,0.388936,-0.409150,7.893295
317.044272,-47.937895,0.664114,-0.174243,0.727043,7.893448
134.922654,-15.000813,0.749788,-0.125489,-0.649670,7.893450
335.655919,-3.737136,0.728675,-0.392884,0.560958,7.893662
112.486233,-51.202095,0.485283,-0.339971,-0.805556,7.894039
308.414653,-53.498128,-0.854885,-0.510787,0.090928,7.894066
344.905653,39.834053,-0.419257,0.331844,0.845046,7.894268
81.241644,-34.205343,-0.849316,0.399597,-0.344941,7.894366
200.680948,-18.031065,0.634330,-0.254082,0.730115,7.894501
145.667632,-55.831354,0.304817,0.689174,0.657363,7.894658
65.723369,37.951339,-0.938237,0.239647,0.249561,7.894745
136.222808,-13.019137,-0.380150,-0.814935,-0.437455,7.894855
153.482462,-72.679002,0.819090,-0.401316,0.409924,7.894868
346.136577,-25.691776,0.717651,0.451317,-0.530368,7.895014
45.913771,-5.667433,-0.288093,0.763814,0.577573,7.895071
327.832128,44.357299,0.416682,0.831997,0.366275,7.895126
251.647915,41.792186,-0.550918,-0.182876,-0.814276,7.895276
93.823540,72.839400,-0.760926,0.343685,-0.550338,7.895370
26.874794,12.975387,-0.156363,0.904091,0.397707,7.895897
103.457466,-71.596822,0.771903,-0.168639,-0.612966,7.895920
121.851952,-60.291078,0.646471,-0.512340,0.565317,7.895966
299.285964,-34.562082,0.671421,0.741062,0.004563,7.896123
220.844508,-51.558506,0.163270,0.220310,-0.961668,7.896310
296.866499,28.485670,-0.013695,-0.977656,-0.209766,7.896382
112.358746,47.289982,-0.729243,0.663981,-0.165329,7.896419
164.100679,-56.845117,0.707634,0.643363,-0.292126,7.896554
113.860670,-37.420486,0.694670,0.664673,0.275035,7.896942
164.858547,-21.046920,-0.043976,-0.584716,-0.810045,7.897020
232.270594,6.009469,0.942168,-0.198121,-0.270311,7.897148
131.622234,-3.218975,-0.944924,0.318030,0.077305,7.897222
84.883487,25.312418,-0.982102,-0.059475,0.178711,7.897324
235.479926,-19.462798,-0.809840,0.113730,-0.575521,7.897501
279.644457,0.115234,-0.992462,-0.042414,0.114980,7.897714
51.519469,-18.440655,0.285853,0.871896,0.397601,7.897778
349.637079,63.501423,-0.474833,-0.623962,0.620649,7.898597
346.383571,53.230678,-0.679954,-0.711947,0.175484,7.899532
21.264278,53.197832,0.730959,-0.650040,0.207720,7.899574
208.396577,-33.580484,-0.277672,-0.485714,-0.828842,7.899608
169.864084,-68.275203,0.651773,0.144436,0.744533,7.899824
265.687309,-28.431083,0.218185,-0.963341,0.156108,7.900416
348.831391,25.500395,-0.927051,-0.106714,0.359427,7.900441
143.734891,-64.999265,-0.400067,0.394483,-0.827242,7.900672
144.621712,6.445778,0.981013,0.106810,0.161877,7.900675
335.877651,-27.886315,0.891439,-0.249367,-0.378356,7.901732
180.071020,36.732930,-0.307018,-0.478403,-0.822721,7.901766
69.626810,-4.169253,-0.450607,-0.253100,0.856092,7.901769
24.460425,38.021574,0.742056,-0.590700,0.316902,7.902048
94.950429,-25.406267,0.734763,0.622217,-0.270128,7.902261
292.430779,-21.338863,0.767442,0.206346,-0.607004,7.902884
272.038661,-54.262846,0.188044,-0.628091,0.755077,7.902897
93.701275,-47.011877,-0.848992,0.516447,-0.111779,7.903064
86.255849,-15.240995,0.122790,0.884454,-0.450182,7.903479
101.103124,-2.430729,-0.637107,-0.410309,-0.652488,7.903938
275.318189,49.590054,0.324513,-0.709772,-0.625232,7.903972
99.570986,-2.914907,-0.558864,0.798222,-0.224749,7.904160
21.200458,28.856888,0.587343,-0.593593,-0.550159,7.904274
72.236033,-33.472174,0.466508,-0.009611,-0.884465,7.904713
27.119859,30.779129,-0.325138,0.735328,-0.594624,7.904825
323.412488,-34.947111,0.911485,-0.157922,0.379810,7.904841
35.027749,-0.458369,-0.799443,-0.406321,-0.442486,7.904859
156.234869,-9.792574,-0.619507,0.697802,0.359560,7.905041
205.196005,-28.241888,0.546325,0.836945,-0.032441,7.905684
102.892108,0.297354,-0.679413,0.672722,0.292991,7.906337
284.524872,-51.159203,-0.131055,0.612656,-0.779408,7.906844
282.341230,-30.469965,0.538305,-0.228931,0.811060,7.906954
265.379950,-65.529110,-0.076320,-0.899665,-0.429858,7.907163
341.579893,-9.699102,0.632621,-0.725538,0.270896,7.907334
275.983833,-34.656562,-0.884333,0.456265,0.098881,7.907697
93.030531,44.114229,0.343219,-0.929998,0.131549,7.907748
101.427118,-66.342487,-0.582566,-0.728352,0.360722,7.907777
115.627840,-34.017292,0.702388,-0.492051,-0.514331,7.907780
300.406270,-38.417419,0.282188,-0.698040,-0.658111,7.907852
76.240128,-72.419440,-0.657236,-0.736049,0.162090,7.907965
116.903261,56.065435,-0.697177,-0.545939,-0.464645,7.908163
268.712852,12.677259,0.105824,-0.988208,0.110661,7.908724
280.063945,21.414260,0.750219,0.373752,0.545419,7.909630
12.949105,-28.650760,-0.862697,-0.347311,0.367599,7.909777
336.879737,-31.372782,-0.744932,-0.665745,0.043131,7.909882
301.063309,46.327723,-0.603638,0.353346,0.714680,7.910067
228.743075,65.971398,0.829160,-0.559007,0.002048,7.910270
142.513245,28.717181,0.376017,0.821576,-0.428514,7.910320
121.957021,-24.521810,-0.691774,0.438631,0.573630,7.910383
98.796336,54.095973,0.125905,0.761610,-0.635687,7.910433
110.398897,-49.404841,-0.588975,-0.279551,0.758261,7.910444
223.655376,-36.765558,-0.490286,-0.337079,0.803739,7.910531
282.941570,-34.012105,-0.838170,-0.168362,-0.518772,7.911097
276.458876,7.101885,0.683171,-0.000873,0.730258,7.911187
97.236403,-2.670542,0.880687,-0.135779,-0.453822,7.911199
315.105748,55.772141,0.416983,0.578788,-0.700806,7.911672
294.816091,35.429396,-0.566586,0.304849,-0.765538,7.911737
257.881929,-25.992992,0.628385,0.174812,-0.758006,7.911994
290.301656,55.822794,0.217926,0.715467,-0.663789,7.912178
132.504702,-47.520451,-0.782574,-0.488251,0.386249,7.912325
357.741787,-59.243197,-0.830619,0.350960,-0.432319,7.912389
97.335702,25.316838,-0.981686,0.052738,0.183058,7.912510
82.811223,-50.458406,0.418910,0.887555,-0.191729,7.912744
213.889632,-53.357117,-0.964841,-0.258045,-0.049937,7.913113
345.154949,8.750417,-0.713142,0.318677,0.624398,7.913509
135.339480,53.526200,0.961800,0.246609,-0.118844,7.914048
219.971260,69.836214,0.749689,0.044865,0.660268,7.914164
45.357689,56.388250,0.191671,0.968374,-0.159731,7.914181
92.410137,-0.407047,-0.242145,-0.885793,-0.395899,7.914346
139.645725,69.091511,0.154484,0.987715,-0.023525,7.914833
61.354279,-6.343160,0.092919,-0.993868,-0.059939,7.915158
118.157481,-32.117565,0.260290,-0.718065,-0.645470,7.916287
148.338733,-26.160740,-0.400380,-0.326348,-0.856267,7.916780
81.930351,34.532399,-0.968868,-0.246301,0.025118,7.917286
72.633449,-2.926206,0.908355,0.359462,-0.213725,7.917399
96.558825,19.073779,-0.657587,0.719819,0.222349,7.917419
11.871908,-31.123905,0.735867,-0.612878,0.287889,7.917470
101.154178,52.763720,-0.649677,-0.466969,0.599883,7.917814
304.250096,37.423250,-0.851499,0.448063,-0.272376,7.918390
82.225853,9.443495,-0.855266,-0.517852,-0.018716,7.918432
282.522992,-6.417050,0.967092,-0.216612,-0.133465,7.918585
281.744966,-31.536514,0.537737,-0.834487,-0.120296,7.918620
296.965629,42.927987,-0.041986,0.492040,-0.869560,7.918809
308.418882,15.224971,-0.758316,-0.457450,0.464431,7.918961
70.434872,44.053592,0.247705,0.966213,0.071234,7.919004
340.649491,-73.243541,-0.116703,-0.538776,0.834327,7.919157
58.669378,25.685720,-0.444726,0.725506,0.525224,7.919284
224.174302,-35.240189,0.337188,0.698793,0.630867,7.919317
156.212916,-0.401951,0.595740,-0.701459,-0.391214,7.919323
86.747809,-5.135069,0.142203,-0.384769,0.911993,7.919376
91.602831,23.181150,0.326757,0.177087,-0.928370,7.919892
171.666228,37.724957,-0.434305,0.900395,0.025842,7.920173
121.024012,-21.816606,0.071527,-0.982205,-0.173657,7.920297
22.452054,-0.440657,-0.810090,-0.402272,-0.426534,7.920549
210.667268,-21.661769,0.930860,0.169927,-0.323456,7.920646
100.309379,-6.638745,0.914531,-0.206031,-0.348115,7.920943
70.587761,-63.215456,0.090800,0.922866,-0.374264,7.921349
229.879521,-49.622136,-0.684903,-0.413589,0.599876,7.921592
25.966336,3.589867,-0.605801,-0.667203,-0.433411,7.921603
116.687021,-3.887582,0.661912,0.318184,0.678699,7.922001
224.087052,8.901649,0.443013,0.744410,0.499593,7.922213
24.034819,36.537641,0.181264,-0.354316,-0.917389,7.922258
155.999729,-57.081950,0.405954,-0.759453,-0.508362,7.922526
83.903306,-72.909177,0.481541,-0.631991,0.607211,7.922586
81.899612,0.702023,0.745433,0.165287,0.645764,7.922771
293.983858,23.856391,0.070377,-0.281547,-0.956963,7.923102
30.475102,-11.822011,0.433312,-0.594334,0.677501,7.923707
90.525585,-46.368331,0.608611,-0.399267,-0.685696,7.924016
146.164448,-6.282306,-0.080303,0.996770,0.000879,7.924168
13.481353,-28.804931,-0.525959,-0.683580,0.506049,7.924373
153.261446,3.156712,0.779621,-0.626069,-0.015119,7.925266
312.929897,12.035438,0.288738,-0.812559,-0.506338,7.925376
336.998348,-5.938757,-0.622681,-0.705872,0.337658,7.925543
141.138083,-29.069453,0.681184,-0.162074,0.713947,7.925571
9.185909,86.708596,-0.300833,0.073258,-0.950859,7.925864
47.468151,15.677720,0.940895,0.337347,0.030239,7.925958
124.635745,5.184498,0.234916,-0.389392,-0.890611,7.926316
254.430576,-37.764254,-0.997142,0.038338,-0.065096,7.927093
265.621299,-15.992924,0.149785,-0.947912,0.281119,7.927190
256.687212,7.250333,0.342363,-0.452785,0.823270,7.927537
132.306230,-43.911592,0.933791,0.350777,0.070647,7.927646
262.148740,3.605544,0.155040,0.880750,-0.447485,7.927744
148.615930,34.771979,0.559520,0.801027,-0.212819,7.928032
228.008255,72.871173,0.196423,-0.793075,-0.576584,7.928105
182.997266,9.307037,-0.702566,-0.701856,0.117470,7.928696
38.842647,30.680794,0.307363,0.675062,-0.670685,7.928856
104.604838,-0.019857,-0.595887,-0.802823,-0.019856,7.928927
217.124662,-42.750583,-0.311908,-0.115544,0.943060,7.929247
104.337184,-6.159977,-0.781180,-0.612089,0.122896,7.929265
301.972579,30.824883,0.771223,0.307754,-0.557228,7.929873
13.796445,78.053341,-0.295400,-0.833169,0.467513,7.929926
295.664433,37.659354,0.937001,0.347057,-0.039748,7.930150
218.759553,-56.803072,0.393632,-0.884148,-0.251669,7.930244
22.771116,43.620691,-0.664960,-0.657776,-0.353777,7.930265
294.470064,-28.816320,-0.572032,0.637723,0.515839,7.930679
219.679917,6.984346,0.743698,-0.175363,0.645105,7.930716
225.676313,-53.827999,-0.792813,0.452207,0.408604,7.930753
343.003032,-65.947753,0.841929,0.538977,-0.025689,7.931262
278.313422,-13.493640,-0.167244,0.576241,-0.799985,7.931710
204.776956,-65.763137,0.821534,0.530566,-0.208761,7.931913
292.278659,64.819638,0.402537,0.044680,0.914313,7.932699
350.517758,65.512150,-0.204303,0.871859,0.445109,7.932808
301.616938,-31.569719,0.987912,0.023757,-0.153187,7.932862
92.242356,-9.647878,0.410636,0.884548,0.221254,7.933206
33.865298,27.356670,0.467808,-0.387849,0.794184,7.933300
327.228019,46.903058,-0.855154,-0.469822,0.219041,7.933407
146.782429,-21.700632,0.616027,-0.733797,-0.286447,7.933454
270.401682,3.505700,-0.910948,-0.208219,-0.356115,7.933550
283.777803,-41.614150,-0.365615,-0.615042,0.698605,7.933814
242.696538,59.674906,0.700984,0.713012,0.015354,7.933901
193.748687,-66.025288,-0.514078,0.856177,0.051819,7.933948
106.494093,5.889827,0.876723,-0.290593,-0.383292,7.933988
64.444530,-16.733074,0.021730,-0.518549,0.854772,7.934139
43.243199,-5.610720,0.578171,-0.526966,0.622916,7.934269
295.458923,57.094274,0.845314,0.127077,0.518937,7.934728
260.824321,-33.819796,0.738078,0.053331,-0.672605,7.934812
283.270923,69.821354,0.657315,0.383002,0.649035,7.934914
32.552688,0.494395,0.370178,0.798635,0.474500,7.934968
91.915983,22.606207,0.563262,0.591439,-0.577006,7.935453
306.075427,41.023098,0.224059,0.957548,-0.181384,7.935459
289.553313,72.736078,-0.766962,-0.446074,-0.461289,7.935529
78.959131,19.953992,-0.410686,-0.183063,0.893211,7.935720
11.577072,24.301913,0.370357,-0.563443,-0.738490,7.936010
42.421883,31.032920,0.009630,-0.927495,-0.373711,7.936165
33.228339,43.838629,-0.236807,0.960949,-0.143175,7.936489
308.383079,31.906600,0.771063,0.428268,0.471220,7.936707
266.616388,-78.276595,0.882038,-0.392823,-0.260192,7.936903
324.795040,31.275360,-0.348614,-0.926736,-0.140104,7.937054
257.951756,-3.348525,-0.922263,-0.327441,0.205459,7.937145
97.590805,55.816097,-0.728425,-0.148746,-0.668783,7.937566
64.708218,-53.546480,0.297917,-0.944424,0.138954,7.937758
174.899271,75.029485,0.480280,-0.799634,-0.360439,7.937866
28.376005,31.940522,-0.861057,-0.087848,0.500863,7.938154
110.171745,17.875941,-0.549247,-0.120519,-0.826924,7.938512
277.601514,9.677532,-0.403129,-0.880313,-0.250072,7.938910
88.978001,-35.102570,-0.452325,-0.725672,0.518462,7.939004
12.534942,7.442894,0.399409,-0.012557,0.916687,7.939089
72.693529,40.606815,0.881398,0.411610,0.231762,7.939413
177.669247,9.516309,0.167749,-0.981583,-0.091404,7.939662
106.509784,-8.559278,-0.618464,0.194276,-0.761419,7.939819
112.777022,-6.019561,0.916346,-0.303986,0.260581,7.940374
305.313999,37.408613,-0.801672,-0.524671,-0.286430,7.940480
25.148754,-16.293264,-0.833439,-0.013347,0.552450,7.940788
244.968296,9.821614,-0.919631,0.069963,-0.386502,7.941277
350.160322,-6.451435,-0.125124,-0.977907,-0.167457,7.941353
108.583458,15.759271,0.196950,-0.979071,-0.051285,7.941521
37.915094,44.488724,0.854166,0.187407,0.485056,7.941619
132.353055,-47.488621,-0.858214,-0.369099,0.356698,7.941627
54.174726,75.743459,-0.677088,-0.653471,0.338418,7.941917
273.832976,6.872575,-0.723696,-0.409011,0.555854,7.941932
277.583187,31.597669,0.425819,0.886572,0.180744,7.942318
30.288052,31.777831,0.400819,-0.844978,0.354056,7.942492
249.064762,-34.200044,0.597636,0.721383,-0.349910,7.942647
263.197294,-51.102821,0.513529,-0.429466,-0.742864,7.942672
50.851661,-41.364047,-0.721558,-0.479140,0.499778,7.942906
293.340691,41.329615,0.342350,0.813764,-0.469664,7.943052
73.815341,21.846833,0.011961,0.989532,0.143815,7.943174
247.230631,56.604368,-0.576560,0.815156,0.055672,7.943481
181.359238,-68.569576,0.562194,-0.644027,0.518813,7.943547
201.196364,-5.255908,0.512485,0.069313,0.855894,7.943621
144.321461,15.252592,-0.881629,0.171202,0.439796,7.943645
142.029417,10.217889,0.555251,0.428933,-0.712539,7.943706
269.302693,-37.255474,0.579448,-0.692822,0.429228,7.943709
145.580165,-28.235526,-0.482475,-0.875050,-0.038798,7.943815
157.474574,-18.936839,0.919505,0.383289,-0.087173,7.944055
110.702123,9.845745,0.670056,0.619706,-0.408643,7.944210
221.271642,24.706839,0.190407,0.890538,-0.413143,7.944219
74.318688,-9.418822,-0.471730,0.881723,-0.005956,7.944280
44.727243,19.576038,0.549517,0.506765,0.664244,7.944724
126.704357,36.635234,0.245490,0.418845,-0.874245,7.944792
302.141989,-15.731431,-0.852763,-0.521771,0.023466,7.944928
151.667394,-49.510954,0.469290,0.557330,0.684945,7.945315
12.069185,69.536155,0.802139,-0.435284,0.408779,7.945327
196.831642,0.586440,-0.386175,0.737983,0.553399,7.945356
91.879153,35.701789,0.296152,0.288878,-0.910408,7.945368
284.585413,8.539096,0.169557,-0.609621,0.774347,7.945595
257.197312,-27.640261,-0.737793,0.323554,-0.592431,7.945648
270.078325,52.854732,-0.847159,0.083838,0.524684,7.945858
168.292354,-18.166136,0.167059,-0.757208,0.631449,7.945939
336.139165,8.174786,0.315310,-0.003547,0.948982,7.946062
72.405376,-53.880520,0.880175,0.131896,0.455955,7.946421
137.205902,-0.774663,0.371482,-0.610521,-0.699475,7.946568
169.836913,-73.154129,-0.612239,-0.118323,0.781769,7.946874
110.029356,21.981219,0.997243,0.073543,0.009929,7.946956
25.108673,34.338621,-0.975855,0.023491,0.217155,7.947165
53.735677,19.810068,-0.542437,-0.184951,0.819485,7.947188
351.779575,-72.881624,-0.808450,0.063840,0.585092,7.947277
336.143505,16.150106,0.903815,-0.006245,-0.427877,7.947305
100.580948,-69.312956,0.979254,0.048987,-0.196628,7.947338
309.708695,15.007286,0.197857,-0.738355,0.644736,7.947684
95.443664,-10.128875,-0.279109,-0.709254,0.647346,7.947977
290.262378,-31.205908,0.321492,0.923677,0.208478,7.948237
332.026993,61.590137,0.179523,-0.268723,-0.946340,7.948275
352.545881,46.463303,-0.610254,-0.501109,0.613580,7.948626
151.843275,-44.516501,0.430613,0.745207,-0.509156,7.948684
151.001718,-43.776119,0.958271,0.199515,0.204721,7.949029
100.011018,-27.789707,-0.767912,0.439623,-0.465878,7.949173
356.162118,-8.848795,0.333256,0.769602,-0.544659,7.949481
301.395587,13.114054,0.837169,-0.167358,0.520711,7.949516
78.841464,-12.818203,-0.924730,-0.287723,-0.249179,7.949535
93.181532,-36.632000,0.233322,-0.422514,0.875810,7.949832
87.557944,40.103766,-0.680140,0.292905,0.672024,7.949847
138.148470,-53.661154,-0.964674,0.078899,0.251354,7.949931
33.982497,15.818830,0.834028,-0.540515,-0.110640,7.950171
27.031369,-56.391065,-0.318000,0.935009,0.156951,7.950350
340.412693,-15.619484,-0.433363,-0.896877,-0.088364,7.951305
308.288183,62.394452,0.830018,0.362829,-0.423587,7.951598
185.673294,31.248837,-0.936224,-0.309556,-0.166313,7.951699
257.079650,-28.102846,-0.849679,0.498924,-0.170648,7.951857
202.053680,-31.552163,0.542156,0.829229,-0.135816,7.952676
145.291269,-44.823772,0.474660,0.467695,-0.745627,7.952756
26.842145,3.917114,0.098657,-0.707208,-0.700088,7.952815
35.547817,-25.199849,-0.547206,-0.834307,-0.067058,7.953089
107.753931,37.296235,0.542731,0.742783,-0.392066,7.953134
293.093548,34.284177,0.579159,0.769221,0.269951,7.953290
206.105607,69.219875,0.323476,-0.940432,0.104645,7.953330
11.069728,40.685095,-0.073191,0.985202,0.154982,7.953404
107.435656,-46.362806,-0.588686,-0.421608,-0.689707,7.953695
235.006902,-46.916453,0.800646,-0.562627,-0.205952,7.953838
208.348400,-38.306290,0.441457,0.692522,-0.570552,7.954002
72.481654,56.572273,-0.974517,-0.223067,0.023603,7.954030
161.001488,-59.874302,0.698726,0.691586,0.183004,7.954291
184.544241,-65.662775,0.656680,-0.689435,-0.305697,7.954493
293.498113,9.189027,0.231883,0.944285,0.233573,7.954742
21.231076,28.469976,0.710960,-0.675830,-0.194396,7.954830
105.969928,16.182239,-0.590988,0.664953,-0.456694,7.954906
348.151366,3.617652,0.750477,-0.476196,-0.458280,7.955014
35.830905,28.141527,0.290465,0.947679,0.132417,7.955110
322.152987,-40.398851,0.125908,-0.895149,-0.427616,7.955282
131.591067,-52.523650,-0.594762,0.221039,-0.772917,7.955372
277.064681,8.794928,-0.664894,-0.459312,0.589023,7.955395
276.967704,-32.361142,0.511751,0.284609,-0.810623,7.955895
270.380081,0.104469,0.974104,0.200619,0.104279,7.955941
283.973944,62.383318,0.300662,0.849443,-0.433646,7.955953
30.383225,43.118924,0.333063,-0.558041,-0.760039,7.956445
129.255401,-44.114654,-0.892527,-0.431252,-0.131971,7.956587
245.123727,75.816716,0.910817,0.072563,0.406383,7.956670
145.582295,34.325102,-0.468040,-0.853163,0.230331,7.956927
276.096129,16.247442,-0.801755,0.305472,-0.513689,7.957380
249.941062,38.196300,0.161197,-0.864019,0.476956,7.957850
204.849980,-30.885702,-0.688622,-0.519654,0.505727,7.957874
61.147775,-45.902081,0.038654,0.339754,-0.939720,7.958244
69.021734,59.309651,-0.924400,0.086502,0.371487,7.958274
86.549346,-50.871600,0.127325,-0.811944,-0.569681,7.958358
292.621294,-33.911332,0.717797,0.349553,-0.602147,7.959006
225.943203,-53.958344,-0.825068,0.211965,0.523768,7.959118
161.049933,-12.790525,-0.658922,-0.718619,-0.222282,7.959127
319.225035,27.258280,-0.182284,0.494177,0.850036,7.959292
33.743782,65.016544,0.395627,-0.418711,0.817411,7.959471
269.435238,-28.570400,-0.705222,0.646172,0.291759,7.959539
221.323182,-38.524182,0.107495,0.669936,-0.734595,7.959677
127.920175,53.560126,0.625792,-0.764946,-0.152454,7.959831
263.028737,-28.115397,-0.640430,0.751532,-0.158269,7.959913
170.484959,-0.429059,0.607669,0.676512,-0.416016,7.960123
194.726199,-3.932674,-0.702106,0.036926,0.711114,7.960259
101.734608,41.180515,-0.338434,-0.879982,-0.333308,7.960479
323.990242,40.205329,0.739358,0.318012,0.593480,7.960871
209.960716,60.923229,0.286636,-0.166406,-0.943477,7.960946
194.199179,-31.082417,0.790598,-0.517484,0.327362,7.961356
286.541563,-53.542572,0.784794,0.604857,0.135082,7.961710
119.196843,49.581377,0.761948,-0.141548,-0.631980,7.961715
72.229677,50.089415,-0.984183,0.026534,-0.175159,7.961830
306.858305,13.644060,0.248640,-0.402806,0.880866,7.962090
155.198933,19.538970,-0.235318,-0.734861,0.636085,7.962109
160.789706,-25.866368,-0.625931,-0.399862,-0.669568,7.962153
246.356021,37.910094,0.250437,0.945211,0.209421,7.962457
10.594172,22.832330,0.260440,0.613599,-0.745431,7.962465
109.894129,-34.253109,0.952214,-0.058744,-0.299730,7.962723
201.795046,28.874332,-0.613302,-0.552306,-0.564641,7.962869
41.001298,-6.345546,-0.985214,-0.159593,-0.062320,7.962935
262.854657,-2.539268,-0.417757,0.710274,-0.566559,7.963408
28.729690,-72.488790,0.874010,0.427983,0.230079,7.963510
148.268074,-46.687570,0.741183,0.521586,-0.422607,7.963695
142.243010,-40.695625,0.637038,0.757154,-0.144571,7.963779
127.049604,-18.036553,0.126361,0.675605,0.726354,7.964278
73.830753,-40.816144,-0.003325,0.999693,-0.024558,7.964479
257.265711,-27.894810,-0.874145,0.314032,-0.370478,7.964485
208.489427,10.235522,-0.285004,-0.627247,-0.724800,7.964651
125.650862,-9.507623,-0.996488,0.012800,0.082751,7.965009
309.281817,-0.517350,0.142808,0.857320,-0.494579,7.965437
4.008846,14.707252,0.349147,0.411554,0.841855,7.965686
266.951910,5.362458,-0.603134,0.050458,-0.796042,7.965820
143.651917,-0.487333,0.575583,-0.670393,-0.468271,7.966048
145.621268,-15.864611,-0.440980,-0.883854,0.156008,7.966162
308.671579,-12.446767,0.694928,0.709111,0.119319,7.966166
170.920103,28.719066,-0.263923,-0.863284,-0.430216,7.967009
242.401840,-3.546717,0.806895,0.439977,0.394133,7.967347
168.163874,18.886800,0.088490,-0.995381,0.037236,7.967391
303.108125,50.258187,0.055536,0.998430,-0.007296,7.967828
129.284531,-37.910546,-0.867589,-0.450830,-0.209862,7.967834
113.610835,59.837327,-0.861628,-0.485926,-0.146537,7.967899
219.499426,8.922624,-0.803179,0.351055,0.481315,7.967918
221.644631,-68.122212,-0.088306,0.539140,0.837574,7.967944
331.614490,68.633635,0.155598,-0.872582,-0.463023,7.967983
60.652507,-54.748543,0.129956,0.186514,0.973819,7.968155
274.944484,66.785440,-0.037911,0.687008,-0.725661,7.968229
275.232149,-28.118999,-0.332071,0.930480,-0.154711,7.968713
37.043255,57.274803,0.592608,-0.456004,0.663985,7.968721
85.950361,84.307603,0.373312,0.785943,0.492882,7.968956
310.629661,12.434178,-0.917587,0.375048,-0.131808,7.969053
272.246259,-31.160128,-0.462547,0.849725,0.253018,7.969185
63.015849,-66.623518,-0.782603,-0.145643,0.605244,7.969595
84.493144,-69.956785,-0.630248,0.215775,-0.745807,7.969620
309.210990,59.408384,-0.224481,-0.933936,0.278159,7.969684
94.279558,18.378793,0.890773,0.028317,-0.453566,7.969736
180.625698,0.041489,-0.015865,-0.999013,0.041477,7.969944
195.863697,-50.689951,0.425516,0.805808,-0.411836,7.970031
54.113873,12.006981,-0.644538,-0.550419,-0.530669,7.970413
133.106461,-28.206794,-0.398822,-0.914541,-0.067489,7.970488
26.686406,25.917744,0.012118,0.707283,0.706827,7.970806
354.807710,-2.438498,0.748790,-0.145762,-0.646581,7.970938
88.661702,18.483183,0.715818,0.599395,-0.358232,7.971267
212.787493,-37.905151,0.652757,-0.729420,-0.204584,7.971415
324.598870,10.184469,0.382657,0.615849,-0.688697,7.971457
326.057482,19.295547,0.708184,-0.558937,0.431352,7.971486
87.415845,43.704924,0.820567,-0.501683,-0.273830,7.971607
294.754388,27.453672,-0.579293,0.359423,0.731598,7.971753
234.432735,-72.201646,0.374142,-0.925742,-0.054957,7.972013
281.438798,-6.455037,0.259245,-0.950552,-0.171007,7.972099
276.821811,-18.374730,0.831840,0.314682,0.457184,7.972125
77.870469,-43.946757,-0.783732,0.620082,0.035532,7.972258
214.712546,-37.329995,0.436087,0.824414,0.360792,7.972518
299.314581,-26.217274,-0.303738,-0.355157,-0.884085,7.972533
224.225509,24.809280,-0.367796,-0.873898,-0.317851,7.972640
115.428501,53.173165,0.670420,-0.704850,0.231783,7.973198
202.724551,-9.693299,0.088410,-0.960102,0.265306,7.973329
68.891371,41.677336,-0.653279,0.148603,-0.742390,7.973763
244.843474,-25.760884,0.792870,-0.161344,-0.587643,7.973849
161.921799,18.962683,0.128586,-0.985252,0.112886,7.973960
